"카테고리","세부분류","ID","이름","가격","내구도","기본공격력","방어","명중","HP","MP","힘","민첩","지력","HP%","MP%","필요직업","필요레벨","성별","필요힘","필요민첩","필요지력","거래가능","설명"
"소모품","소모품","consumable_49","인삼","50","","","","","","","","","","","","","","","","","","거래가능","사람 모양을 닮은 고급 약재"
"소모품","소모품","consumable_50","산삼","100","","","","","","","","","","","","","","","","","","거래가능","산에서 나는 인삼, 심봤다!"
"소모품","소모품","consumable_53","고기조각","2","","","","","","","","","","","","","","","","","","거래가능","잘게 자른 고기의 조각"
"소모품","소모품","consumable_54","고기","1","","","","","","","","","","","","","","","","","","거래가능","정체불명의 고기 덩어리"
"소모품","소모품","consumable_55","돼지고기","10","","","","","","","","","","","","","","","","","","거래가능","육질이 연하고 기름진 돼지의 고기"
"소모품","소모품","consumable_56","여우고기","4","","","","","","","","","","","","","","","","","","거래가능","먹어 본 사람이 많지 않다고 한다"
"소모품","소모품","consumable_57","곰가죽","8","","","","","","","","","","","","","","","","","","거래가능","커다란 곰의 가죽"
"소모품","소모품","consumable_58","진호의가죽","500","","","","","","","","","","","","","","","","","","거래가능","오래 산 호랑이의 줄무늬 가죽"
"소모품","소모품","consumable_59","말고기","12","","","","","","","","","","","","","","","","","","거래가능","섬유질이 많고 냄새가 적은 말의 고기"
"소모품","소모품","consumable_60","쇠고기","18","","","","","","","","","","","","","","","","","","거래가능","구수한 맛으로 널리 사랑받는 소의 고기"
"소모품","소모품","consumable_63","녹호박","1000","","","","","","","","","","","","","","","","","","거래가능","초록색의 호박"
"소모품","소모품","consumable_64","갈호박","1000","","","","","","","","","","","","","","","","","","거래가능","갈색의 호박"
"소모품","소모품","consumable_66","연갈호박","1000","","","","","","","","","","","","","","","","","","거래가능","연한 갈색의 호박"
"소모품","소모품","consumable_67","연녹호박","1000","","","","","","","","","","","","","","","","","","거래가능","연한 녹색의 호박"
"소모품","소모품","consumable_68","연자호박","1000","","","","","","","","","","","","","","","","","","거래가능","연한 보라색의 호박"
"소모품","소모품","consumable_69","연청호박","1000","","","","","","","","","","","","","","","","","","거래가능","연한 파란색의 호박"
"소모품","소모품","consumable_70","적호박","1000","","","","","","","","","","","","","","","","","","거래가능","붉은색의 호박"
"소모품","소모품","consumable_71","청호박","1000","","","","","","","","","","","","","","","","","","거래가능","푸른색의 호박"
"소모품","소모품","consumable_72","황금호박","10000","","","","","","","","","","","","","","","","","","거래가능","황금색의 호박"
"소모품","소모품","consumable_73","황호박","1000","","","","","","","","","","","","","","","","","","거래가능","노란색의 호박"
"소모품","소모품","consumable_75","감자","10","","","","","","","","","","","","","","","","","","거래가능","고소한 맛이 나는 채소, 싹이 난 것은 먹지 말자"
"소모품","소모품","consumable_76","고구마","10","","","","","","","","","","","","","","","","","","거래가능","고소하면서도 단 맛이 나는 채소, 급하게 먹으면 목이 메인다"
"소모품","소모품","consumable_77","야자수액","10","","","","","","","","","","","","","","","","","","거래가능","시원한 야자나무의 수액"
"소모품","소모품","consumable_80","좋은뱀고기","40","","","","","","","","","","","","","","","","","","거래가능","뱀고기 중에서도 잘 골라낸 좋은 고기"
"소모품","소모품","consumable_81","활력충전통구이","1","","","","","","","","","","","","","","","","","","거래가능","먹으면 다 쓰러져 가던 사람도 기운을 되찾는 통구이"
"소모품","소모품","consumable_82","활력충전음료","1","","","","","","","","","","","","","","","","","","거래가능","마시면 다 쓰러져 가던 사람도 기운을 되찾는 음료"
"소모품","소모품","consumable_83","활력충전반찬","1","","","","","","","","","","","","","","","","","","거래가능","먹으면 다 쓰러져 가던 사람도 기운을 되찾는 반찬"
"소모품","소모품","consumable_84","환상의도시락","1","","","","","","","","","","","","","","","","","","거래가능","꿈인지 생시인지 알 수 없을 정도로 환상적인 맛의 도시락"
"소모품","소모품","consumable_85","포도","160","","","","","","","","","","","","","","","","","","거래가능","향긋한 껍질 속의 새콤달콤한 맛"
"소모품","소모품","consumable_86","파수다지오","160","","","","","","","","","","","","","","","","","","거래가능","딱딱한 껍질을 벗기면, 향긋하고 고소한 알맹이가 기다린다"
"소모품","소모품","consumable_87","초보도시락","1000","","","","","","","","","","","","","","","","","","거래가능","맛은 좋지도 나쁘지도 않지만, 정성이 담겨 있다"
"소모품","소모품","consumable_88","전설의도시락","500000","","","","","","","","","","","","","","","","","","거래가능","먹은 사람은 승천한다는 전설적인 맛의 도시락"
"소모품","소모품","consumable_89","인어의심장","10000","","","","","","","","","","","","","","","","","","거래가능","인어의 불가사의한 생명력이 담겨 있다"
"소모품","소모품","consumable_90","열대땅콩","160","","","","","","","","","","","","","","","","","","거래가능","입이 심심할 때 먹기 딱 좋은 고소한 땅콩"
"소모품","소모품","consumable_92","영양통구이","1","","","","","","","","","","","","","","","","","","거래가능","영양도 만점, 맛도 만점"
"소모품","소모품","consumable_93","영양음료","1","","","","","","","","","","","","","","","","","","거래가능","영양도 만점, 맛도 만점"
"소모품","소모품","consumable_94","영양반찬","1","","","","","","","","","","","","","","","","","","거래가능","영양도 만점, 맛도 만점"
"소모품","소모품","consumable_96","상어의심장","22500","","","","","","","","","","","","","","","","","","거래가능","생명력이 넘치는 상어의 심장"
"소모품","소모품","consumable_97","식용벌레","100","","","","","","","","","","","","","","","","","","거래가능","보기엔 역겹지만 먹어 보면 맛이 있을지도?"
"소모품","소모품","consumable_100","복어의심장","1000","","","","","","","","","","","","","","","","","","거래가능","말랑말랑한 복어의 심장"
"소모품","소모품","consumable_101","바다거북의알","160","","","","","","","","","","","","","","","","","","거래가능","희귀한 바다거북의 알"
"소모품","소모품","consumable_102","바나나","160","","","","","","","","","","","","","","","","","","거래가능","달콤한 맛의 과일로, 먹으면 의외로 배가 부르다"
"소모품","소모품","consumable_103","망고","160","","","","","","","","","","","","","","","","","","거래가능","새콤한 향과 달콤한 맛의 과즙이 넘치는 노란색 과일"
"소모품","소모품","consumable_104","다랑어살코기","160","","","","","","","","","","","","","","","","","","거래가능","다랑어에게서 정성들여 베어 낸 살코기"
"소모품","소모품","consumable_105","노회","160","","","","","","","","","","","","","","","","","","거래가능","쌉싸름한 맛이 나지만 몸에 좋은 열대 채소"
"소모품","소모품","consumable_106","늑대고기","160","","","","","","","","","","","","","","","","","","거래가능","질기지만 진한 향이 나는 늑대의 고기"
"소모품","소모품","consumable_107","궁극의도시락","1","","","","","","","","","","","","","","","","","","거래가능","둘이 먹다가 하나가 죽어도 모를 정도로 맛있는 도시락"
"소모품","소모품","consumable_108","기분전환음료","1","","","","","","","","","","","","","","","","","","거래가능","시원한 맛과 향이 절로 기분을 좋게 하는 음료"
"소모품","소모품","consumable_109","기분전환반찬","1","","","","","","","","","","","","","","","","","","거래가능","구수한 맛과 향이 절로 기분을 좋게 하는 반찬"
"소모품","소모품","consumable_111","1차도시락","100000","","","","","","","","","","","","","","","","","","거래가능","조합중인 도시락"
"소모품","소모품","consumable_112","2차도시락","200000","","","","","","","","","","","","","","","","","","거래가능","조합중인 도시락"
"소모품","소모품","consumable_113","3차도시락","300000","","","","","","","","","","","","","","","","","","거래가능","조합중인 도시락"
"소모품","소모품","consumable_114","4차도시락","400000","","","","","","","","","","","","","","","","","","거래가능","조합중인 도시락"
"소모품","소모품","consumable_117","토깽이변신시약","1","","","","","","","","","","","","","","","","","","거래가능","소모품 '토깽이변신시약'."
"소모품","소모품","consumable_118","암흑왕변신시약","1","","","","","","","","","","","","","","","","","","거래가능","소모품 '암흑왕변신시약'."
"소모품","소모품","consumable_123","해마꼬리","1","","","","","","","","","","","","","","","","","","거래가능","해마의 쭈글쭈글한 꼬리"
"소모품","소모품","consumable_126","거미의이빨","100","","","","","","","","","","","","","","","","","","거래가능","독이 묻었으니 조심해서 다루자"
"소모품","소모품","consumable_127","기분전환통구이","1","","","","","","","","","","","","","","","","","","거래가능","진한 맛과 향이 절로 기분을 좋게 하는 통구이"
"소모품","소모품","consumable_128","기름","1000","","","","","","","","","","","","","","","","","","거래가능","불을 붙이면 잘 타는 연료, 느끼한 냄새가 난다"
"소모품","소모품","consumable_133","적비약(소)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_134","적비약(중)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_135","적비약(대)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_136","청비약(소)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_137","청비약(중)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_138","청비약(대)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_139","황비약(소)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_140","황비약(중)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_141","황비약(대)","비매품","","","","","","","","","","","","","","","","","","거래가능","중국 전래의 비약, 먹지 마시오"
"소모품","소모품","consumable_142","녹비약(소)","비매품","","","","","","","","","","","","","","","","","","거래가능","초록색 비약"
"소모품","소모품","consumable_143","녹비약(중)","비매품","","","","","","","","","","","","","","","","","","거래가능","적은 양의 초록색 비약"
"소모품","소모품","consumable_144","녹비약(대)","비매품","","","","","","","","","","","","","","","","","","거래가능","많은 양의 초록색 비약"
